ID,first_year,last_year
FR069029001,1920,2024
FRE00000434,1949,2004
FRE00000739,1958,2012
FRE00000743,1851,2000
FRE00000745,1845,2004
FRE00000753,1958,2000
FRE00000768,1956,2014
FRE00002183,1956,2014
FRE00002185,1956,2014
FRE00002188,1956,2014
FRE00002191,1956,2014
FRE00002193,1956,2014
FRE00002197,1968,2014
FRE00002198,1956,2014
FRE00002201,1956,2014
FRE00002204,1956,2014
FRE00002294,1956,2013
FRE00104884,1956,2014
FRE00104888,1948,2014
FRE00104897,1947,2004
FRE00104899,1955,2014
FRE00104904,1931,2014
FRE00104907,1920,2024
FRE00104910,1925,2014
FRE00104921,1949,2014
FRE00104932,1938,2014
FRE00104937,1921,2024
FRE00104941,1950,2014
FRE00104945,1841,2014
FRE00104947,1949,2014
FRE00104949,1940,2013
FRE00104951,1931,2004
FRE00104955,1956,2014
FRE00104966,1946,2014
FRE00104971,1949,2014
FRM00007002,1974,2013
FRM00007005,1940,2024
FRM00007015,1945,2024
FRM00007024,1967,1990
FRM00007027,1973,2024
FRM00007037,1973,2024
FRM00007072,2012,2024
FRM00007100,1973,2024
FRM00007110,1951,2024
FRM00007117,1999,2024
FRM00007139,1958,2024
FRM00007140,1974,2013
FRM00007145,1951,2014
FRM00007147,1974,2013
FRM00007149,1921,2024
FRM00007150,1757,1995
FRM00007157,1974,2013
FRM00007168,1975,2024
FRM00007180,1944,2024
FRM00007181,1973,2024
FRM00007200,1974,2013
FRM00007207,1930,2024
FRM00007222,1945,2024
FRM00007240,1973,2024
FRM00007280,1951,2024
FRM00007299,1956,2024
FRM00007300,1984,2013
FRM00007314,1973,2024
FRM00007335,1973,2024
FRM00007434,1951,2024
FRM00007460,1973,2024
FRM00007471,1956,2024
FRM00007481,1975,2024
FRM00007535,1956,2024
FRM00007558,1956,2024
FRM00007579,1974,2013
FRM00007591,1958,2024
FRM00007607,1956,2024
FRM00007621,1958,2024
FRM00007627,1973,2024
FRM00007643,1956,2024
FRM00007648,1958,1990
FRM00007661,1973,2020
FRM00007690,1806,2024
FRM00007749,1982,2013
FRM00007761,1944,2024
FRM00007770,1982,2013
FRM00007785,1974,2013
FRM00007790,1945,2024
FRM00061998,1951,2024
FRW00034048,1901,2014
FRW00034051,1952,1966
FRW00034052,1952,1964
FRW00034053,1952,1966
FRW00034061,1954,1967
FRXLT002130,1874,1960
FRXLT062287,1851,2013
FRXLT089969,1836,1863
FRXLT090274,1951,1966
FRXLT111232,1951,1972
FRXLT316093,1806,1848
FRXLT331858,1949,1968
FRXLT428617,1951,2014
FRXLT480474,1851,1897
FRXLT578196,1950,1982
FRXLT633644,1951,1975
FRXLT679378,1998,2013
FRXLT730542,1784,1869
FRXLT786987,1949,1984
FRXLT795287,1856,1981
FRXLT914472,1851,1995
FRXLT922488,1818,1868
FRXLT952339,1856,2013
FRXLT955843,1949,2015
FRXLT999875,1951,2015
FSM00061968,1956,2024
FSM00061996,1951,2024
FSM00061997,1965,2024
FSXLT162258,1973,2013
GAM00061701,1978,2024
GAM00061711,1950,1983
GAM00061721,1950,1983
GAM00061731,1973,1990
GAXLT187203,1971,2013
GAXLT617688,1931,2013
GAXLT686818,1950,1994
GB000004500,1896,2013
GB000004501,1941,2024
GB000004503,1950,2004
GB000004504,1950,2004
GB000004507,1958,2023
GB000004510,1954,2023
GB000004545,1957,1989
GB000004550,1950,2015
GB000004553,1946,1970
GB000004556,1953,2022
GB000004565,1958,2001
GB000064503,1961,2005
GB000064552,1950,2004
GBM00064500,1971,2024
GBM00064550,1950,2024
GBM00064551,1950,2024
GBM00064560,1954,2024
GBM00064570,1977,2024
GG000037260,1973,1993
GG000037279,1974,2024
GG000037308,1975,2024
GG000037385,1936,1995
GG000037395,1937,2024
GG000037432,1959,2017
GG000037484,1937,2024
GG000037518,1975,2024
GG000037531,1959,2024
GG000037545,1881,2024
GG000037549,1844,2013
GG000037553,1959,2016
GG000037621,1959,2024
GGM00037196,1959,2019
GHM00065401,1955,2024
GHM00065404,1952,2024
GHM00065418,1921,2024
GHM00065432,1952,2024
GHM00065439,1994,2024
GHM00065442,1899,2024
GHM00065465,1895,2024
GHM00065467,1941,2024
GHM00065472,1942,2024
GHXLT204077,1886,2013
GHXLT711821,1897,1936
GHXLT713780,1945,2013
GIM00008495,1852,2024
GIXLT107912,1938,1947
GJXLT425768,1891,1963
GJXLT879877,1887,1959
GKE00001823,1960,2014
GL000004250,1866,2024
GL000004320,1951,2024
GL000004360,1895,2024
GLE00007963,1995,2012
GLE00007987,1961,2012
GLE00007997,2000,2012
GLE00100981,1866,2013
GLE00100992,1877,2020
GLE00146821,1961,1980
GLE00146901,1873,2012
GLE00146908,1961,2024
GLE00146928,2000,2020
GLE00146961,1877,2012
GLE00146981,1962,2012
GLE00147041,1961,2013
GLE00147061,1962,2020
GLE00147231,1958,2020
GLE00147241,1961,1974
GLE00147281,1961,2020
GLE00147301,1961,2023
GLE00147308,1963,2020
GLE00147331,1958,2020
GLE00147401,1952,2024
GLE00147461,1958,2024
GLE00147471,1961,1985
GLE00147481,1941,2023
GLE00147491,1949,1990
GLE00147498,2002,2020
GLE00147521,1958,2024
GLE00147558,2000,2020
GLE00147601,1958,1979
GLE00147641,1958,2024
GLM00004220,1943,2024
GLM00004390,1943,2024
GLW00016404,1875,1966
GLW00016504,1949,2020
GLW00017602,1946,1981
GLW00017605,1946,2024
GLXLT055213,1931,1990
GLXLT134650,1932,1950
GM000001153,1818,2003
GM000001474,1829,2024
GM000002277,1788,2013
GM000002288,1881,2024
GM000002698,1779,2014
GM000002716,1900,2024
GM000003038,1851,2024
GM000003218,1820,2015
GM000003244,1917,2014
GM000003319,1769,2024
GM000003342,1893,2024
GM000003865,1891,2014
GM000004063,1879,2024
GM000004155,1900,2024
GM000004199,1781,2024
GM000004204,1770,2024
GM000010147,1881,2024
GM000010203,1844,2014
GM000010393,1906,2024
GM000010962,1781,2024
GM009030500,1967,1991
GM009032000,1955,1967
GME00004019,1947,1961
GME00004020,1947,2013
GME00004021,1950,2007
GME00004022,1951,2013
GME00004025,1963,1976
GME00004026,1936,2013
GME00004030,1951,2014
GME00004032,1991,2007
GME00004033,1951,2005
GME00004034,1951,2002
GME00004035,1978,2013
GME00004037,1963,2013
GME00004039,1948,2013
GME00004040,1945,1966
GME00004041,1951,2013
GME00004042,1953,2014
GME00004043,1951,1989
GME00004044,1947,2001
GME00004047,1941,2013
GME00004049,1947,2008
GME00004051,1991,2013
GME00004052,1987,2013
GME00004055,1975,2013
GME00004056,1947,2014
GME00004057,1947,2013
GME00004058,1986,2008
GME00004060,1947,2013
GME00004063,1964,2013
GME00004065,1866,2002
GME00004066,1947,2013
GME00004068,1991,2006
GME00004070,1947,2013
GME00004071,1979,2014
GME00004072,1991,2006
GME00004073,1938,2013
GME00004076,1937,2013
GME00004077,1856,2003
GME00004078,1954,1987
GME00004079,1966,2013
GME00004082,1947,2014
GME00004083,1948,2013
GME00004086,1940,2013
GME00004092,1949,1972
GME00004094,1947,2013
GME00004095,1941,2014
GME00004100,1987,2006
GME00004101,1965,1980
GME00004103,1991,2013
GME00004105,1757,2015
GME00004108,1947,1984
GME00004109,1947,2013
GME00004110,1955,2013
GME00004111,1952,2013
GME00004112,1971,2003
GME00004113,1947,1993
GME00004116,1948,2013
GME00004118,1947,1966
GME00004120,1958,2003
GME00004123,1951,2013
GME00004124,1947,1962
GME00004130,1994,2013
GME00004133,1941,1970
GME00004136,1936,2004
GME00004139,1935,1974
GME00004140,1958,2013
GME00004142,1952,2007
GME00004143,1956,2005
GME00004144,1949,1963
GME00004146,1949,2013
GME00004148,1948,2013
GME00004149,1991,2013
GME00004150,1936,2004
GME00004153,1947,1966
GME00004154,1991,2013
GME00004155,1969,1991
GME00004156,1957,2013
GME00004157,1951,2013
GME00004158,1936,2005
GME00004161,1947,1976
GME00004162,1991,2006
GME00004164,1967,2013
GME00004166,1947,1982
GME00004167,1959,1981
GME00004168,1947,1966
GME00004169,1946,2014
GME00004170,1995,2013
GME00004172,1817,1998
GME00004173,1951,2013
GME00004174,1835,2013
GME00004175,1901,2013
GME00004176,1950,2007
GME00004177,1968,1997
GME00004178,1952,2013
GME00004182,1947,2013
GME00004188,1937,1986
GME00004190,1961,1994
GME00004193,1936,2013
GME00004195,1951,2013
GME00004196,1963,1975
GME00004197,1936,1975
GME00004198,1947,2013
GME00004199,1937,2002
GME00004200,1947,2013
GME00004202,1936,1960
GME00004204,1851,2005
GME00004205,1952,1990
GME00004206,1947,2013
GME00004207,1963,2013
GME00004208,1981,1999
GME00004210,1951,2014
GME00004211,1936,2007
GME00004212,1947,1991
GME00004214,1991,2013
GME00004215,1951,1990
GME00004216,1948,2012
GME00004218,1976,2007
GME00004219,1991,2013
GME00004221,1953,1962
GME00004224,1937,2013
GME00004226,1991,2001
GME00004227,1991,2002
GME00004228,1946,2013
GME00004229,1977,2013
GME00004230,1941,2006
GME00004231,1947,2013
GME00004232,1949,2006
GME00004233,1948,2013
GME00004234,1949,2006
GME00004236,1973,2014
GME00004238,2000,2014
GME00004240,1982,2013
GME00004242,1951,2013
GME00004244,1951,2000
GME00004245,1970,2013
GME00004246,2000,2014
GME00004247,1943,2000
GME00004248,1953,2005
GME00004249,1947,2015
GME00004251,1982,2013
GME00004252,1891,2013
GME00004254,1947,2004
GME00004255,1951,2004
GME00004256,1946,2002
GME00004258,1941,2014
GME00004259,1959,1977
GME00004260,1938,1978
GME00004263,1958,2006
GME00004264,1991,2001
GME00004265,1940,2005
GME00004266,1951,2013
GME00004267,1947,2008
GME00004269,1947,2013
GME00004271,1946,2014
GME00004272,1947,2013
GME00004273,1947,2013
GME00004275,1951,2003
GME00004276,1950,2014
GME00004280,1958,2003
GME00004284,1947,2013
GME00004286,1947,2013
GME00004289,1951,2013
GME00004290,1991,2013
GME00004292,1996,2013
GME00004293,1947,2013
GME00004295,1994,2013
GME00004296,1949,2003
GME00004297,1947,2014
GME00004298,1936,2013
GME00004299,1951,2013
GME00004300,1950,1960
GME00004301,1954,1996
GME00004303,1949,2013
GME00004304,1947,2007
GME00004306,1993,2013
GME00004307,1991,2013
GME00004308,1989,2005
GME00004310,1949,2013
GME00004311,1951,1990
GME00004312,1951,2013
GME00004313,1988,2014
GME00004314,1946,2002
GME00004315,1960,1982
GME00004316,1966,1992
GME00004317,1970,1981
GME00004319,2000,2014
GME00004320,1949,2013
GME00004329,1947,1958
GME00004330,1951,1986
GME00004332,1951,2007
GME00004333,1947,2013
GME00004334,1984,2013
GME00004336,2000,2014
GME00004339,1956,1974
GME00004340,1947,2013
GME00004341,1951,2014
GME00004345,1962,2013
GME00004346,1947,2002
GME00004347,1992,2013
GME00004348,1962,2006
GME00004349,1994,2013
GME00004350,1948,2013
GME00004354,1947,1960
GME00004355,1965,1990
GME00004356,1947,2013
GME00004357,1947,1956
GME00004358,1970,1988
GME00004359,1973,2005
GME00004361,1980,2013
GME00004362,1991,2013
GME00004364,1993,2013
GME00004365,1940,2013
GME00004367,1947,2005
GME00004368,1935,2014
GME00004370,1991,2013
GME00004377,1950,2013
GME00004381,1948,2013
GME00004382,1951,2013
GME00004383,1953,2013
GME00004384,1945,2013
GME00004385,1952,2013
GME00004387,1952,1980
GME00004388,1946,2013
GME00004392,1991,2013
GME00004393,1947,2013
GME00004394,1942,1956
GME00004395,1961,2002
GME00004396,1961,2014
GME00004397,1946,2014
GME00004400,1991,2013
GME00004404,1983,2006
GME00004410,1941,2013
GME00004412,1962,1996
GME00004415,1991,2013
GME00004416,1980,2003
GME00004418,1946,2013
GME00004419,1937,2013
GME00004424,1938,2013
GME00004425,1990,2013
GME00004430,1949,2013
GME00004436,1946,2013
GME00004438,1951,2004
GME00004439,1995,2013
GME00004441,1949,1995
GME00004442,1947,2013
GME00004444,1950,2014
GME00004446,1949,2004
GME00004447,1955,2011
GME00004448,1948,2013
GME00004449,1967,2013
GME00004451,1981,1993
GME00004453,1947,2013
GME00004455,1936,2013
GME00004457,1947,2013
GME00004458,1970,2013
GME00004459,1947,1989
GME00004460,1947,2013
GME00004461,1967,2013
GME00004462,1951,2002
GME00004464,1947,1976
GME00004466,1961,2005
GME00004467,1994,2013
GME00004469,1982,2013
GME00004470,1951,2013
GME00004471,1947,2013
GME00004472,1947,2013
GME00004473,2000,2014
GME00004474,1947,2014
GME00004475,1936,2006
GME00004476,1931,1995
GME00004477,1991,2002
GME00004479,1975,2013
GME00004480,1950,2013
GME00004484,1982,2004
GME00004485,1976,2006
GME00004486,1953,2013
GME00004487,1936,1958
GME00004488,1948,2013
GME00004491,1959,1982
GME00004492,1964,1993
GME00004494,1958,2014
GME00004495,1947,2013
GME00004496,1947,2012
GME00004501,1961,1977
GME00004502,1972,2013
GME00004503,1949,1993
GME00004506,1973,1986
GME00004507,1950,2013
GME00004508,1936,1996
GME00004512,1951,2013
GME00004516,1975,2001
GME00004517,1937,2014
GME00004519,1958,2013
GME00004520,1948,2013
GME00004521,1950,2013
GME00004524,1949,1993
GME00004528,1946,1957
GME00004529,1961,2013
GME00004532,1940,2007
GME00004534,1991,2013
GME00004535,1995,2013
GME00004538,1953,1996
GME00004539,1951,2013
GME00004540,1986,2013
GME00004542,1947,2005
GME00004543,1962,1998
GME00004544,1946,2013
GME00004545,1954,1973
GME00004546,1996,2013
GME00004547,1945,2013
GME00004548,1991,2013
GME00004552,1973,2014
GME00004555,1958,2013
GME00004558,1953,2013
GME00004564,1936,1985
GME00004567,1950,2013
GME00004568,1946,2013
GME00004572,1947,2013
GME00004573,1951,1975
GME00004574,1950,2013
GME00004576,1957,2013
GME00004577,1947,2013
GME00004578,1988,2014
GME00004579,1969,2013
GME00004580,1953,1971
GME00004582,1952,2013
GME00004583,1947,1975
GME00004585,1987,2013
GME00004587,1985,2013
GME00004589,1965,1999
GME00004590,1992,2006
GME00004592,1947,2000
GME00004593,1965,2013
GME00004596,1951,2014
GME00004597,1950,1980
GME00004598,1979,2013
GME00004599,1947,2014
GME00004600,1951,1965
GME00004601,1987,2013
GME00004603,1992,2006
GME00004604,1981,2007
GME00004605,1936,2014
GME00004606,1952,2013
GME00004609,1954,1973
GME00004612,1961,2001
GME00004614,1947,1962
GME00004615,1966,2002
GME00004616,1959,2013
GME00004618,1953,2013
GME00004619,1945,2012
GME00004621,1953,2002
GME00004623,1949,2013
GME00004624,1969,1997
GME00004626,1951,2013
GME00004627,1983,2001
GME00004630,1951,2013
GME00004632,1945,2010
GME00004633,1947,2013
GME00004635,1958,2003
GME00004636,1974,1999
GME00004639,1937,2013
GME00004642,1937,2013
GME00004644,1951,2013
GME00004645,1988,2013
GME00004648,1948,2013
GME00004650,1989,2004
GME00004651,1936,2013
GME00004653,1947,2010
GME00004654,1959,1986
GME00004655,1951,2008
GME00004657,1951,1980
GME00004658,1952,1965
GME00004660,1945,2006
GME00004663,1998,2013
GME00004666,1947,2013
GME00004667,1977,1994
GME00004668,1974,2013
GME00004672,1993,2013
GME00004673,1986,2013
GME00004675,1991,2013
GME00004676,1947,2013
GME00004677,1952,2013
GME00004681,1967,2006
GME00004684,1967,2013
GME00004686,1982,2002
GME00004689,1937,1966
GME00004692,1940,2001
GME00004694,1991,2013
GME00004696,1947,1973
GME00004699,1945,2013
GME00004701,1991,2003
GME00004703,1998,2013
GME00004704,1946,2014
GME00004706,1951,2013
GME00004707,1951,2013
GME00004710,1948,2014
GME00004711,1947,2013
GME00004712,1947,2013
GME00004713,1959,2013
GME00004714,1961,1982
GME00004715,1936,2003
GME00004716,1947,2013
GME00004718,1947,2013
GME00004720,1998,2013
GME00004723,1946,2013
GME00004724,1948,1961
GME00004725,1947,1989
GME00004727,1951,2013
GME00004728,1971,2003
GME00004731,1991,2013
GME00004732,1941,2006
GME00004735,1947,2013
GME00004736,1949,2005
GME00004737,1949,1993
GME00004742,1947,2013
GME00004743,1951,2007
GME00004747,1957,2013
GME00004748,1951,1992
GME00004752,1991,2007
GME00004753,1992,2003
GME00004759,1947,2004
GME00004763,1947,2006
GME00004765,1960,1986
GME00004768,1949,2001
GME00004769,1820,2013
GME00004770,1995,2013
GME00004771,1947,2001
GME00004772,1953,2013
GME00004773,1940,2005
GME00004774,1978,2002
GME00004779,1994,2013
GME00004780,1948,1999
GME00004781,1948,2014
GME00004782,1979,1990
GME00004783,1958,2013
GME00004784,1961,1981
GME00004786,1981,1998
GME00004787,1936,2013
GME00004789,1881,2003
GME00004791,1936,2013
GME00004793,1952,2014
GME00004794,1961,2013
GME00004795,1887,2003
GME00004796,1948,2013
GME00004797,1991,2013
GME00004798,1903,1926
GME00004800,1991,2013
GME00004802,1951,2013
GME00004803,1995,2013
GME00004806,1961,2013
GME00004808,1991,2013
GME00004814,1950,2003
GME00004816,1950,1997
GME00004817,1946,2006
GME00004819,1945,2013
GME00004821,1951,2013
GME00004823,1932,1999
GME00004828,1998,2013
GME00004831,1998,2013
GME00004834,1999,2013
GME00004837,1948,2013
GME00004844,2000,2013
GME00004847,1998,2013
GME00004848,1947,2013
GME00004852,2003,2013
GME00004854,2002,2013
GME00004857,1937,2013
GME00004861,1993,2013
GME00004866,1949,2013
GME00004867,1949,2013
GME00004875,1947,2013
GME00004878,1949,2013
GME00004890,1947,2004
GME00004893,1973,1995
GME00004899,1986,2013
GME00004900,1958,1986
GME00004902,1947,1980
GME00004908,1951,2013
GME00004916,1947,1999
GME00004921,1969,1984
GME00004924,1978,2015
GME00004926,1959,2013
GME00004933,1936,2013
GME00004937,1935,2013
GME00004938,1990,2013
GME00004939,1976,2004
GME00004940,2000,2014
GME00004944,1986,2004
GME00004945,1947,2013
GME00004947,1941,2006
GME00004948,1952,2013
GME00004949,1991,2001
GME00004956,1890,2012
GME00004957,1960,1971
GME00004960,1950,2003
GME00004962,1991,2013
GME00004963,1830,2013
GME00004966,1978,2013
GME00004967,1989,2003
GME00004973,1951,1975
GME00004974,1985,1999
GME00004975,1947,2013
GME00004976,1947,2013
GME00004979,1991,2013
GME00102169,2000,2024
GME00102177,1881,2024
GME00102185,1937,2024
GME00102193,1947,2024
GME00102201,1948,2024
GME00102212,1934,2024
GME00102220,1898,2024
GME00102228,1947,2024
GME00102236,1939,2019
GME00102244,1856,2024
GME00102252,1848,2024
GME00102268,1935,2024
GME00102276,1863,2013
GME00102292,1934,2024
GME00102308,1836,2024
GME00102316,1829,2011
GME00102324,1995,2024
GME00102332,1878,2024
GME00102340,1848,2024
GME00102348,1890,2024
GME00102356,1901,2024
GME00102364,1936,2024
GME00102372,1948,2024
GME00102380,1879,2024
GME00102388,1940,2024
GME00102396,1813,2024
GME00102404,1946,2024
GME00102412,1952,2024
GME00111430,1988,2024
GME00111445,1889,2024
GME00111457,1887,2024
GME00111474,1931,2024
GME00111503,1779,2024
GME00111524,1970,2015
GME00114621,1896,2024
GME00115771,1792,2024
GME00120922,1998,2024
GME00120934,1921,2024
GME00120946,1848,2024
GME00120958,2011,2024
GME00120970,1952,2024
GME00120982,1901,2024
GME00120994,1908,2024
GME00121006,1949,2024
GME00121018,1936,2024
GME00121030,1849,2024
GME00121042,1931,2024
GME00121054,1950,2024
GME00121066,1998,2024
GME00121078,1939,2024
GME00121090,1881,2024
GME00121102,1897,2024
GME00121114,1886,2024
GME00121126,1947,2024
GME00121138,1773,2024
GME00121150,1701,2021
GME00121162,1947,2024
GME00121174,1923,2024
GME00121186,1947,2024
GME00121198,1951,2012
GME00121210,1997,2024
GME00121222,1953,2024
GME00121246,1870,2024
GME00121258,1888,2024
GME00121270,1922,2024
GME00121282,1998,2024
GMM00010022,1951,2024
GMM00010028,1951,2024
GMM00010042,1975,2024
GMM00010093,1853,2024
GMM00010097,1948,2024
GMM00010126,1975,2013
GMM00010129,1948,2024
GMM00010130,1951,2024
GMM00010139,1937,2024
GMM00010142,1973,2024
GMM00010146,1947,2024
GMM00010150,1950,2024
GMM00010152,1988,2024
GMM00010156,1840,2024
GMM00010161,1947,2024
GMM00010168,1947,2024
GMM00010180,1941,2024
GMM00010193,1939,2024
GMM00010235,1947,2024
GMM00010238,1997,2014
GMM00010249,1947,2024
GMM00010253,1947,2024
GMM00010261,1976,2024
GMM00010267,1945,2024
GMM00010268,1947,2024
GMM00010281,1976,2024
GMM00010289,1940,2024
GMM00010305,1951,2020
GMM00010306,1982,2013
GMM00010309,2006,2024
GMM00010312,1937,2024
GMM00010321,1952,2024
GMM00010325,1935,2024
GMM00010334,1985,2013
GMM00010348,1825,2024
GMM00010356,1947,2024
GMM00010359,1940,2024
GMM00010365,1981,2024
GMM00010368,1986,2024
GMM00010376,1998,2024
GMM00010385,1947,2024
GMM00010396,1985,2024
GMM00010410,1931,2024
GMM00010418,1994,2024
GMM00010424,1979,2024
GMM00010433,2001,2024
GMM00010435,1988,2024
GMM00010439,1982,2013
GMM00010442,1939,2024
GMM00010444,1857,2024
GMM00010449,1936,2024
GMM00010452,1931,2024
GMM00010454,1947,2024
GMM00010458,1947,2024
GMM00010460,1954,2024
GMM00010471,1851,2024
GMM00010474,1947,2024
GMM00010480,1939,2024
GMM00010488,1851,2024
GMM00010490,1938,2024
GMM00010519,1999,2024
GMM00010526,1962,2024
GMM00010537,1999,2015
GMM00010542,1949,2024
GMM00010552,1991,2024
GMM00010557,1991,2024
GMM00010564,1941,2024
GMM00010565,1984,2024
GMM00010569,1937,2024
GMM00010574,1991,2024
GMM00010577,1936,2024
GMM00010579,1947,2024
GMM00010582,1971,2024
GMM00010591,1991,2024
GMM00010615,1950,2024
GMM00010628,1884,2024
GMM00010635,1936,2024
GMM00010648,1987,2024
GMM00010658,1946,2024
GMM00010671,1973,2024
GMM00010686,2006,2024
GMM00010704,1951,2024
GMM00010706,1951,2024
GMM00010724,1953,2024
GMM00010729,1881,2024
GMM00010733,2007,2024
GMM00010736,1937,2024
GMM00010761,1879,2024
GMM00010765,1940,2024
GMM00010777,1988,2024
GMM00010796,1988,2024
GMM00010803,1869,2024
GMM00010818,1947,2024
GMM00010827,1993,2024
GMM00010838,1868,2014
GMM00010850,1946,2024
GMM00010863,1936,2024
GMM00010870,1939,2024
GMM00010875,1953,2024
GMM00010963,1936,2024
GMM00010982,1988,2024
GMN00001190,1887,2014
GMN00003013,1832,1940
GMN00003366,1848,1949
GMN00003878,1881,1949
GMW00034041,1940,2015
GMW00034046,1935,2014
GMW00034049,1952,1967
GMW00034050,1952,1967
GMW00034054,1953,1967
GMW00034055,1953,2024
GMW00034056,1953,1967
GMW00034068,1936,2024
GMW00034161,1949,2013
GMW00034169,1950,2014
GMW00034171,1940,1997
GMW00034178,1949,2013
GMW00034191,1963,2013
GMW00034197,1936,2007
GMW00035009,1947,2014
GMW00035010,1949,1967
GMW00035032,1870,2024
GMW00035053,1949,2011
GMW00035108,1949,2014
GMW00035109,1940,2014
GMXLT015642,1759,1935
GMXLT205363,1823,1867
GMXLT321712,1998,2015
GMXLT435603,1814,1930
GMXLT553059,1828,1852
GMXLT561053,1976,2015
GMXLT618804,1973,1996
GMXLT649597,1951,2013
GMXLT783251,1948,2015
GMXLT896230,1813,1834
GMXLT992650,1830,1863
GP000078897,1951,2024
GPM00078894,1980,2024
GPXLT647477,1891,2015
GQC00914025,1949,2024
GQW00041414,1949,1970
GQW00041415,1921,2024
GR000016641,1955,2024
GR000016648,1899,2024
GR000016716,1951,2024
GR000016734,1951,2023
GR000016754,1949,2024
GR000167230,1971,2024
GR000167460,1951,2024
GRE00000833,1958,1997
GRE00000834,1958,2013
GRE00000835,1958,1997
GRE00000837,1958,2013
GRE00000838,1958,1997
GRE00000839,1958,2013
GRE00000840,1958,2013
GRE00000842,1958,1997
GRE00000843,1958,2013
GRE00000844,1958,2013
GRE00000845,1958,1997
GRE00000846,1958,1997
GRE00105232,1958,2004
GRE00105235,1970,2004
GRE00105238,1958,2004
GRE00105240,1974,2004
GRE00105242,1961,2004
GRE00105244,1970,2013
GRE00105246,1958,2004
GRM00016622,1892,2024
GRM00016643,1973,2013
GRM00016650,1971,2013
GRM00016687,1951,1990
GRM00016689,1951,1990
GRM00016719,1951,2024
GRM00016726,1951,2024
GRW00033209,1975,2013
GRXLT278500,1951,1970
GRXLT342899,1951,2015
GRXLT346859,1951,1970
GRXLT385527,1951,2015
GRXLT559558,1858,2015
GRXLT571759,1951,2013
GTM00078627,1971,2013
GTXLT062609,1971,1985
